term,term_id,document_frequency,idf,avg_tf,max_tf,max_tf_document,avg_tfidf,max_tfidf,max_tfidf_document
watch,915,7.0,4.822583062593316,1.0,1.0,110,0.03880239245764737,4.822583062593316,110
romo,201,7.0,4.822583062593316,1.0,1.0,17,0.03880239245764737,4.822583062593316,17
feel,910,7.0,4.822583062593316,1.0,1.0,110,0.03880239245764737,4.822583062593316,110
verlander,1154,7.0,4.822583062593316,1.0,1.0,145,0.03880239245764737,4.822583062593316,145
college,176,7.0,4.822583062593316,1.0,1.0,15,0.03880239245764737,4.822583062593316,15
electoral,177,7.0,4.822583062593316,1.0,1.0,15,0.03880239245764737,4.822583062593316,15
everyone,1119,7.0,4.822583062593316,1.0,1.0,140,0.03880239245764737,4.822583062593316,140
jerusalem,1144,7.0,4.822583062593316,1.0,1.0,144,0.03880239245764737,4.822583062593316,144
uk,777,4.0,5.382198850528739,1.5,3.0,91,0.03711861276226717,16.146596551586217,91
uber,1213,5.0,5.159055299214529,1.2,2.0,552,0.03557969171872089,10.318110598429058,552
must,178,5.0,5.159055299214529,1.2,2.0,114,0.03557969171872089,10.318110598429058,114
mean,643,5.0,5.159055299214529,1.2,2.0,498,0.03557969171872089,10.318110598429058,498
ok,3513,5.0,5.159055299214529,1.2,2.0,763,0.03557969171872089,10.318110598429058,763
saying,585,5.0,5.159055299214529,1.2,2.0,264,0.03557969171872089,10.318110598429058,264
gop,1725,5.0,5.159055299214529,1.2,2.0,553,0.03557969171872089,10.318110598429058,553
soros,1309,5.0,5.159055299214529,1.2,2.0,450,0.03557969171872089,10.318110598429058,450
then,249,6.0,4.976733742420574,1.0,1.0,21,0.03432230167186603,4.976733742420574,21
strikes,990,6.0,4.976733742420574,1.0,1.0,120,0.03432230167186603,4.976733742420574,120
fracking,209,6.0,4.976733742420574,1.0,1.0,18,0.03432230167186603,4.976733742420574,18
russia,1337,6.0,4.976733742420574,1.0,1.0,180,0.03432230167186603,4.976733742420574,180
fcblive,352,6.0,4.976733742420574,1.0,1.0,34,0.03432230167186603,4.976733742420574,34
which,1025,6.0,4.976733742420574,1.0,1.0,125,0.03432230167186603,4.976733742420574,125
very,2204,6.0,4.976733742420574,1.0,1.0,363,0.03432230167186603,4.976733742420574,363
admin,1245,6.0,4.976733742420574,1.0,1.0,162,0.03432230167186603,4.976733742420574,162
isis,1544,6.0,4.976733742420574,1.0,1.0,219,0.03432230167186603,4.976733742420574,219
note,105,6.0,4.976733742420574,1.0,1.0,8,0.03432230167186603,4.976733742420574,8
testing,386,6.0,4.976733742420574,1.0,1.0,39,0.03432230167186603,4.976733742420574,39
drone,987,6.0,4.976733742420574,1.0,1.0,120,0.03432230167186603,4.976733742420574,120
blaine,1385,6.0,4.976733742420574,1.0,1.0,189,0.03432230167186603,4.976733742420574,189
any,1483,6.0,4.976733742420574,1.0,1.0,207,0.03432230167186603,4.976733742420574,207
obamacare,1968,6.0,4.976733742420574,1.0,1.0,315,0.03432230167186603,4.976733742420574,315
probably,2811,6.0,4.976733742420574,1.0,1.0,507,0.03432230167186603,4.976733742420574,507
ever,5,6.0,4.976733742420574,1.0,1.0,0,0.03432230167186603,4.976733742420574,0
thought,1181,6.0,4.976733742420574,1.0,1.0,152,0.03432230167186603,4.976733742420574,152
come,240,6.0,4.976733742420574,1.0,1.0,21,0.03432230167186603,4.976733742420574,21
earth,362,6.0,4.976733742420574,1.0,1.0,37,0.03432230167186603,4.976733742420574,37
own,513,6.0,4.976733742420574,1.0,1.0,57,0.03432230167186603,4.976733742420574,57
galaxy,103,6.0,4.976733742420574,1.0,1.0,8,0.03432230167186603,4.976733742420574,8
free,918,6.0,4.976733742420574,1.0,1.0,111,0.03432230167186603,4.976733742420574,111
lives,774,6.0,4.976733742420574,1.0,1.0,91,0.03432230167186603,4.976733742420574,91
printing,1442,6.0,4.976733742420574,1.0,1.0,199,0.03432230167186603,4.976733742420574,199
learning,162,6.0,4.976733742420574,1.0,1.0,13,0.03432230167186603,4.976733742420574,13
case,900,6.0,4.976733742420574,1.0,1.0,108,0.03432230167186603,4.976733742420574,108
give,877,6.0,4.976733742420574,1.0,1.0,105,0.03432230167186603,4.976733742420574,105
year,1519,6.0,4.976733742420574,1.0,1.0,212,0.03432230167186603,4.976733742420574,212
cars,944,6.0,4.976733742420574,1.0,1.0,114,0.03432230167186603,4.976733742420574,114
persona,560,6.0,4.976733742420574,1.0,1.0,62,0.03432230167186603,4.976733742420574,62
other,1785,6.0,4.976733742420574,1.0,1.0,272,0.03432230167186603,4.976733742420574,272
uniteblue,1891,6.0,4.976733742420574,1.0,1.0,301,0.03432230167186603,4.976733742420574,301
north,718,6.0,4.976733742420574,1.0,1.0,84,0.03432230167186603,4.976733742420574,84
george,1303,6.0,4.976733742420574,1.0,1.0,174,0.03432230167186603,4.976733742420574,174
tax,1834,6.0,4.976733742420574,1.0,1.0,288,0.03432230167186603,4.976733742420574,288
exactly,836,6.0,4.976733742420574,1.0,1.0,99,0.03432230167186603,4.976733742420574,99
ill,2156,6.0,4.976733742420574,1.0,1.0,355,0.03432230167186603,4.976733742420574,355
part,1369,6.0,4.976733742420574,1.0,1.0,186,0.03432230167186603,4.976733742420574,186
big,285,6.0,4.976733742420574,1.0,1.0,26,0.03432230167186603,4.976733742420574,26
hate,812,6.0,4.976733742420574,1.0,1.0,96,0.03432230167186603,4.976733742420574,96
into,1199,6.0,4.976733742420574,1.0,1.0,156,0.03432230167186603,4.976733742420574,156
stuff,694,6.0,4.976733742420574,1.0,1.0,81,0.03432230167186603,4.976733742420574,81
america,76,6.0,4.976733742420574,1.0,1.0,6,0.03432230167186603,4.976733742420574,6
nazi,691,6.0,4.976733742420574,1.0,1.0,81,0.03432230167186603,4.976733742420574,81
yet,1570,6.0,4.976733742420574,1.0,1.0,225,0.03432230167186603,4.976733742420574,225
ask,972,6.0,4.976733742420574,1.0,1.0,118,0.03432230167186603,4.976733742420574,118
before,953,6.0,4.976733742420574,1.0,1.0,115,0.03432230167186603,4.976733742420574,115
finally,420,6.0,4.976733742420574,1.0,1.0,44,0.03432230167186603,4.976733742420574,44
fire,1280,6.0,4.976733742420574,1.0,1.0,170,0.03432230167186603,4.976733742420574,170
story,142,3.0,5.66988092298052,1.6666666666666667,3.0,11,0.03258552254586506,17.00964276894156,11
fat,788,3.0,5.66988092298052,1.6666666666666667,3.0,279,0.03258552254586505,17.00964276894156,279
game,353,4.0,5.382198850528739,1.25,2.0,554,0.030932177301889307,10.764397701057478,554
person,590,4.0,5.382198850528739,1.25,2.0,67,0.030932177301889307,10.764397701057478,67
protest,2321,4.0,5.382198850528739,1.25,2.0,397,0.030932177301889307,10.764397701057478,397
border,820,4.0,5.382198850528739,1.25,2.0,696,0.030932177301889307,10.764397701057478,696
self,1503,4.0,5.382198850528739,1.25,2.0,210,0.030932177301889307,10.764397701057478,210
emily,1290,4.0,5.382198850528739,1.25,2.0,172,0.030932177301889307,10.764397701057478,172
gets,1639,4.0,5.382198850528739,1.25,2.0,522,0.030932177301889303,10.764397701057478,522
night,1532,4.0,5.382198850528739,1.25,2.0,347,0.030932177301889303,10.764397701057478,347
marriage,1615,4.0,5.382198850528739,1.25,2.0,855,0.030932177301889303,10.764397701057478,855
song,646,4.0,5.382198850528739,1.25,2.0,593,0.030932177301889303,10.764397701057478,593
plan,1057,5.0,5.159055299214529,1.0,1.0,131,0.029649743098934075,5.159055299214529,131
believe,1635,5.0,5.159055299214529,1.0,1.0,237,0.029649743098934075,5.159055299214529,237
poroshenko,406,5.0,5.159055299214529,1.0,1.0,42,0.029649743098934075,5.159055299214529,42
medical,880,5.0,5.159055299214529,1.0,1.0,105,0.029649743098934075,5.159055299214529,105
though,1065,5.0,5.159055299214529,1.0,1.0,132,0.029649743098934075,5.159055299214529,132
graham,855,5.0,5.159055299214529,1.0,1.0,101,0.029649743098934075,5.159055299214529,101
gold,2096,5.0,5.159055299214529,1.0,1.0,341,0.029649743098934075,5.159055299214529,341
took,1166,5.0,5.159055299214529,1.0,1.0,149,0.029649743098934075,5.159055299214529,149
care,1063,5.0,5.159055299214529,1.0,1.0,132,0.029649743098934075,5.159055299214529,132
such,1295,5.0,5.159055299214529,1.0,1.0,172,0.029649743098934075,5.159055299214529,172
always,2391,5.0,5.159055299214529,1.0,1.0,407,0.029649743098934075,5.159055299214529,407
isnt,45,5.0,5.159055299214529,1.0,1.0,3,0.029649743098934075,5.159055299214529,3
else,627,5.0,5.159055299214529,1.0,1.0,73,0.029649743098934075,5.159055299214529,73
down,1054,5.0,5.159055299214529,1.0,1.0,131,0.029649743098934075,5.159055299214529,131
something,1060,5.0,5.159055299214529,1.0,1.0,131,0.029649743098934075,5.159055299214529,131
hes,1629,5.0,5.159055299214529,1.0,1.0,236,0.029649743098934075,5.159055299214529,236
never,2009,5.0,5.159055299214529,1.0,1.0,324,0.029649743098934075,5.159055299214529,324
calls,1005,5.0,5.159055299214529,1.0,1.0,123,0.029649743098934075,5.159055299214529,123
marijuana,879,5.0,5.159055299214529,1.0,1.0,105,0.029649743098934075,5.159055299214529,105
land,210,5.0,5.159055299214529,1.0,1.0,18,0.029649743098934075,5.159055299214529,18
transition,435,5.0,5.159055299214529,1.0,1.0,45,0.029649743098934075,5.159055299214529,45
w,2454,5.0,5.159055299214529,1.0,1.0,428,0.029649743098934075,5.159055299214529,428
important,1484,5.0,5.159055299214529,1.0,1.0,207,0.029649743098934075,5.159055299214529,207
funny,582,5.0,5.159055299214529,1.0,1.0,66,0.029649743098934075,5.159055299214529,66
looks,47,5.0,5.159055299214529,1.0,1.0,3,0.029649743098934075,5.159055299214529,3
place,483,5.0,5.159055299214529,1.0,1.0,52,0.029649743098934075,5.159055299214529,52
un,2610,5.0,5.159055299214529,1.0,1.0,458,0.029649743098934075,5.159055299214529,458
ones,256,5.0,5.159055299214529,1.0,1.0,22,0.029649743098934075,5.159055299214529,22
saakashvili,484,5.0,5.159055299214529,1.0,1.0,52,0.029649743098934075,5.159055299214529,52
find,325,5.0,5.159055299214529,1.0,1.0,32,0.029649743098934075,5.159055299214529,32
movie,1466,5.0,5.159055299214529,1.0,1.0,203,0.029649743098934075,5.159055299214529,203
maybe,567,5.0,5.159055299214529,1.0,1.0,63,0.029649743098934075,5.159055299214529,63
deplorables,1194,5.0,5.159055299214529,1.0,1.0,155,0.029649743098934075,5.159055299214529,155
health,1769,5.0,5.159055299214529,1.0,1.0,268,0.029649743098934075,5.159055299214529,268
face,1219,5.0,5.159055299214529,1.0,1.0,159,0.029649743098934075,5.159055299214529,159
marine,1606,5.0,5.159055299214529,1.0,1.0,233,0.029649743098934075,5.159055299214529,233
off,2287,5.0,5.159055299214529,1.0,1.0,383,0.029649743098934075,5.159055299214529,383
screamqueens,267,5.0,5.159055299214529,1.0,1.0,23,0.029649743098934075,5.159055299214529,23
nationalfastfoodday,172,5.0,5.159055299214529,1.0,1.0,14,0.029649743098934075,5.159055299214529,14
thankful,1450,5.0,5.159055299214529,1.0,1.0,200,0.029649743098934075,5.159055299214529,200
pen,1609,5.0,5.159055299214529,1.0,1.0,233,0.029649743098934075,5.159055299214529,233
draintheswamp,2741,5.0,5.159055299214529,1.0,1.0,491,0.029649743098934075,5.159055299214529,491
wants,740,5.0,5.159055299214529,1.0,1.0,87,0.029649743098934075,5.159055299214529,87
nothing,1456,5.0,5.159055299214529,1.0,1.0,201,0.029649743098934075,5.159055299214529,201
awesome,933,5.0,5.159055299214529,1.0,1.0,113,0.029649743098934075,5.159055299214529,113
tcot,553,5.0,5.159055299214529,1.0,1.0,61,0.029649743098934075,5.159055299214529,61
hezbollah,723,5.0,5.159055299214529,1.0,1.0,85,0.029649743098934075,5.159055299214529,85
cubs,1552,5.0,5.159055299214529,1.0,1.0,221,0.029649743098934075,5.159055299214529,221
rights,261,5.0,5.159055299214529,1.0,1.0,22,0.029649743098934075,5.159055299214529,22
may,652,5.0,5.159055299214529,1.0,1.0,75,0.029649743098934075,5.159055299214529,75
valentines,229,5.0,5.159055299214529,1.0,1.0,19,0.029649743098934075,5.159055299214529,19
recount,634,5.0,5.159055299214529,1.0,1.0,73,0.029649743098934075,5.159055299214529,73
post,775,5.0,5.159055299214529,1.0,1.0,91,0.029649743098934075,5.159055299214529,91
actually,638,5.0,5.159055299214529,1.0,1.0,74,0.029649743098934075,5.159055299214529,74
class,89,5.0,5.159055299214529,1.0,1.0,7,0.029649743098934075,5.159055299214529,7
image,1427,5.0,5.159055299214529,1.0,1.0,196,0.029649743098934075,5.159055299214529,196
voting,88,5.0,5.159055299214529,1.0,1.0,6,0.029649743098934075,5.159055299214529,6
attack,1596,5.0,5.159055299214529,1.0,1.0,231,0.029649743098934075,5.159055299214529,231
altright,19,5.0,5.159055299214529,1.0,1.0,1,0.029649743098934075,5.159055299214529,1
nba,861,5.0,5.159055299214529,1.0,1.0,103,0.029649743098934075,5.159055299214529,103
wanna,473,5.0,5.159055299214529,1.0,1.0,50,0.029649743098934075,5.159055299214529,50
deep,159,5.0,5.159055299214529,1.0,1.0,13,0.029649743098934075,5.159055299214529,13
around,846,5.0,5.159055299214529,1.0,1.0,100,0.029649743098934075,5.159055299214529,100
head,1515,5.0,5.159055299214529,1.0,1.0,212,0.029649743098934075,5.159055299214529,212
team,865,5.0,5.159055299214529,1.0,1.0,103,0.029649743098934075,5.159055299214529,103
another,963,5.0,5.159055299214529,1.0,1.0,117,0.029649743098934075,5.159055299214529,117
le,1604,5.0,5.159055299214529,1.0,1.0,233,0.029649743098934075,5.159055299214529,233
michael,536,5.0,5.159055299214529,1.0,1.0,60,0.029649743098934075,5.159055299214529,60
needs,118,5.0,5.159055299214529,1.0,1.0,9,0.029649743098934075,5.159055299214529,9
everything,63,5.0,5.159055299214529,1.0,1.0,5,0.029649743098934075,5.159055299214529,5
seems,3341,5.0,5.159055299214529,1.0,1.0,663,0.029649743098934075,5.159055299214529,663
business,158,5.0,5.159055299214529,1.0,1.0,13,0.029649743098934075,5.159055299214529,13
libya,773,2.0,6.075346031088684,2.0,3.0,91,0.0279326254302928,18.22603809326605,91
criticizing,3364,3.0,5.66988092298052,1.3333333333333333,2.0,669,0.026068418036692045,11.33976184596104,669
law,996,3.0,5.66988092298052,1.3333333333333333,2.0,121,0.026068418036692045,11.33976184596104,121
whats,2205,3.0,5.66988092298052,1.3333333333333333,2.0,364,0.026068418036692045,11.33976184596104,364
diet,1350,3.0,5.66988092298052,1.3333333333333333,2.0,183,0.026068418036692045,11.33976184596104,183
fuel,837,3.0,5.66988092298052,1.3333333333333333,2.0,104,0.026068418036692045,11.33976184596104,104
fraud,443,3.0,5.66988092298052,1.3333333333333333,2.0,48,0.026068418036692045,11.33976184596104,48
zacefron,522,3.0,5.66988092298052,1.3333333333333333,2.0,587,0.026068418036692045,11.33976184596104,587
sign,3184,3.0,5.66988092298052,1.3333333333333333,2.0,829,0.026068418036692045,11.33976184596104,829
8,962,3.0,5.66988092298052,1.3333333333333333,2.0,117,0.026068418036692045,11.33976184596104,117
both,834,3.0,5.66988092298052,1.3333333333333333,2.0,683,0.026068418036692045,11.33976184596104,683
cuban,1778,3.0,5.66988092298052,1.3333333333333333,2.0,721,0.026068418036692045,11.33976184596104,721
allowed,924,4.0,5.382198850528739,1.0,1.0,112,0.024745741841511442,5.382198850528739,112
pjnet,551,4.0,5.382198850528739,1.0,1.0,61,0.024745741841511442,5.382198850528739,61
nice,1800,4.0,5.382198850528739,1.0,1.0,278,0.024745741841511442,5.382198850528739,278
getting,935,4.0,5.382198850528739,1.0,1.0,113,0.024745741841511442,5.382198850528739,113
political,1370,4.0,5.382198850528739,1.0,1.0,186,0.024745741841511442,5.382198850528739,186
lol,936,4.0,5.382198850528739,1.0,1.0,113,0.024745741841511442,5.382198850528739,113
voters,1457,4.0,5.382198850528739,1.0,1.0,201,0.024745741841511442,5.382198850528739,201
seen,1610,4.0,5.382198850528739,1.0,1.0,233,0.024745741841511442,5.382198850528739,233
x,942,4.0,5.382198850528739,1.0,1.0,113,0.024745741841511442,5.382198850528739,113
fatty,713,4.0,5.382198850528739,1.0,1.0,84,0.024745741841511442,5.382198850528739,84
tears,708,4.0,5.382198850528739,1.0,1.0,83,0.024745741841511442,5.382198850528739,83
things,1864,4.0,5.382198850528739,1.0,1.0,294,0.024745741841511442,5.382198850528739,294
havent,697,4.0,5.382198850528739,1.0,1.0,82,0.024745741841511442,5.382198850528739,82
cristiano,1909,4.0,5.382198850528739,1.0,1.0,305,0.024745741841511442,5.382198850528739,305
women,3453,4.0,5.382198850528739,1.0,1.0,697,0.024745741841511442,5.382198850528739,697
jongun,1006,4.0,5.382198850528739,1.0,1.0,123,0.024745741841511442,5.382198850528739,123
week,2213,4.0,5.382198850528739,1.0,1.0,367,0.024745741841511442,5.382198850528739,367
making,1500,4.0,5.382198850528739,1.0,1.0,210,0.024745741841511442,5.382198850528739,210
onedirection,805,4.0,5.382198850528739,1.0,1.0,95,0.024745741841511442,5.382198850528739,95
hit,799,4.0,5.382198850528739,1.0,1.0,94,0.024745741841511442,5.382198850528739,94
music,1494,4.0,5.382198850528739,1.0,1.0,209,0.024745741841511442,5.382198850528739,209
realize,1662,4.0,5.382198850528739,1.0,1.0,242,0.024745741841511442,5.382198850528739,242
obamas,1689,4.0,5.382198850528739,1.0,1.0,248,0.024745741841511442,5.382198850528739,248
mexican,825,4.0,5.382198850528739,1.0,1.0,97,0.024745741841511442,5.382198850528739,97
away,1707,4.0,5.382198850528739,1.0,1.0,253,0.024745741841511442,5.382198850528739,253
govt,771,4.0,5.382198850528739,1.0,1.0,91,0.024745741841511442,5.382198850528739,91
water,1721,4.0,5.382198850528739,1.0,1.0,255,0.024745741841511442,5.382198850528739,255
point,1474,4.0,5.382198850528739,1.0,1.0,204,0.024745741841511442,5.382198850528739,204
called,534,4.0,5.382198850528739,1.0,1.0,60,0.024745741841511442,5.382198850528739,60
paid,922,4.0,5.382198850528739,1.0,1.0,111,0.024745741841511442,5.382198850528739,111
others,1473,4.0,5.382198850528739,1.0,1.0,204,0.024745741841511442,5.382198850528739,204
moore,537,4.0,5.382198850528739,1.0,1.0,60,0.024745741841511442,5.382198850528739,60
lost,1698,4.0,5.382198850528739,1.0,1.0,250,0.024745741841511442,5.382198850528739,250
moment,1383,4.0,5.382198850528739,1.0,1.0,188,0.024745741841511442,5.382198850528739,188
shows,635,4.0,5.382198850528739,1.0,1.0,73,0.024745741841511442,5.382198850528739,73
wouldnt,1999,4.0,5.382198850528739,1.0,1.0,321,0.024745741841511442,5.382198850528739,321
supposed,2006,4.0,5.382198850528739,1.0,1.0,322,0.024745741841511442,5.382198850528739,322
shouldnt,624,4.0,5.382198850528739,1.0,1.0,72,0.024745741841511442,5.382198850528739,72
policy,623,4.0,5.382198850528739,1.0,1.0,72,0.024745741841511442,5.382198850528739,72
supporters,2011,4.0,5.382198850528739,1.0,1.0,324,0.024745741841511442,5.382198850528739,324
standard,2099,4.0,5.382198850528739,1.0,1.0,341,0.024745741841511442,5.382198850528739,341
immigration,902,4.0,5.382198850528739,1.0,1.0,108,0.024745741841511442,5.382198850528739,108
remains,611,4.0,5.382198850528739,1.0,1.0,70,0.024745741841511442,5.382198850528739,70
possible,610,4.0,5.382198850528739,1.0,1.0,70,0.024745741841511442,5.382198850528739,70
single,586,4.0,5.382198850528739,1.0,1.0,66,0.024745741841511442,5.382198850528739,66
dead,2050,4.0,5.382198850528739,1.0,1.0,330,0.024745741841511442,5.382198850528739,330
ad,977,4.0,5.382198850528739,1.0,1.0,119,0.024745741841511442,5.382198850528739,119
coming,978,4.0,5.382198850528739,1.0,1.0,119,0.024745741841511442,5.382198850528739,119
hamas,838,4.0,5.382198850528739,1.0,1.0,99,0.024745741841511442,5.382198850528739,99
gonna,594,4.0,5.382198850528739,1.0,1.0,68,0.024745741841511442,5.382198850528739,68
greatest,616,4.0,5.382198850528739,1.0,1.0,71,0.024745741841511442,5.382198850528739,71
cool,954,4.0,5.382198850528739,1.0,1.0,115,0.024745741841511442,5.382198850528739,115
